"","X","Y","commarea","commarea_n","countyfp10","GEOID","name10","namelsad10","notes","statefp10","tractce10"
"1",-87.6300403557694,41.7424751824843,"44",44,"031","17031842400","8424","Census Tract 8424",NA,"17","842400"
"2",-87.6818820146571,41.8320944035083,"59",59,"031","17031840300","8403","Census Tract 8403",NA,"17","840300"
"3",-87.6350977761482,41.8510058477232,"34",34,"031","17031841100","8411","Census Tract 8411",NA,"17","841100"
"4",-87.6833419640078,41.8555618748275,"31",31,"031","17031841200","8412","Census Tract 8412",NA,"17","841200"
"5",-87.6314045257534,41.8710441935783,"32",32,"031","17031839000","8390","Census Tract 8390",NA,"17","839000"
"6",-87.6750793645062,41.8704156970662,"28",28,"031","17031838200","8382","Census Tract 8382",NA,"17","838200"
"7",-87.7299916303295,41.7749275255976,"65",65,"031","17031650301","6503.01","Census Tract 6503.01",NA,"17","650301"
"8",-87.6374120648527,41.6635979619392,"53",53,"031","17031530503","5305.03","Census Tract 5305.03",NA,"17","530503"
"9",-87.8441546681885,41.9753463378117,"76",76,"031","17031760803","7608.03","Census Tract 7608.03",NA,"17","760803"
"10",-87.6549360816469,41.988886306492,"77",77,"031","17031030601","306.01","Census Tract 306.01",NA,"17","030601"
"11",-87.6527316767909,41.9859193187882,"77",77,"031","17031030604","306.04","Census Tract 306.04",NA,"17","030604"
"12",-87.6944148749927,41.9868081707709,"2",2,"031","17031020801","208.01","Census Tract 208.01",NA,"17","020801"
"13",-87.6054489884556,41.6673323490286,"54",54,"031","17031540102","5401.02","Census Tract 5401.02",NA,"17","540102"
"14",-87.6925503051602,41.8637638526174,"29",29,"031","17031843300","8433","Census Tract 8433",NA,"17","843300"
"15",-87.5997934458805,41.6502199724618,"54",54,"031","17031540101","5401.01","Census Tract 5401.01",NA,"17","540101"
"16",-87.6100746264503,41.7482100712304,"44",44,"031","17031440201","4402.01","Census Tract 4402.01",NA,"17","440201"
"17",-87.6309005273006,41.9058597353398,"8",8,"031","17031080202","802.02","Census Tract 802.02",NA,"17","080202"
"18",-87.6422020664062,41.930582879755,"7",7,"031","17031070102","701.02","Census Tract 701.02",NA,"17","070102"
"19",-87.6524500291414,41.9672852685803,"3",3,"031","17031031501","315.01","Census Tract 315.01",NA,"17","031501"
"20",-87.652365568184,41.9636326365042,"3",3,"031","17031031502","315.02","Census Tract 315.02",NA,"17","031502"
"21",-87.6567344595015,41.7722943003427,"67",67,"031","17031834900","8349","Census Tract 8349",NA,"17","834900"
"22",-87.645087850073,41.7836302589252,"68",68,"031","17031834800","8348","Census Tract 8348",NA,"17","834800"
"23",-87.7130876517839,41.9555841019042,"16",16,"031","17031160502","1605.02","Census Tract 1605.02",NA,"17","160502"
"24",-87.7135753128166,41.9635482099538,"14",14,"031","17031140702","1407.02","Census Tract 1407.02",NA,"17","140702"
"25",-87.6251703503766,41.834959971717,"35",35,"031","17031842000","8420","Census Tract 8420",NA,"17","842000"
"26",-87.7720436133973,41.9567979655453,"15",15,"031","17031150402","1504.02","Census Tract 1504.02",NA,"17","150402"
"27",-87.5963096439432,41.7769448146764,"42",42,"031","17031834400","8344","Census Tract 8344",NA,"17","834400"
"28",-87.6940005196781,41.9725804826395,"4",4,"031","17031040201","402.01","Census Tract 402.01",NA,"17","040201"
"29",-87.6940960216405,41.9798549132939,"4",4,"031","17031040202","402.02","Census Tract 402.02",NA,"17","040202"
"30",-87.7053883912445,41.9952891820781,"2",2,"031","17031020702","207.02","Census Tract 207.02",NA,"17","020702"
"31",-87.6946305995906,41.994059242509,"2",2,"031","17031020802","208.02","Census Tract 208.02",NA,"17","020802"
"32",-87.7051863775275,42.0068652402524,"2",2,"031","17031020301","203.01","Census Tract 203.01",NA,"17","020301"
"33",-87.720185108283,41.8625775329778,"29",29,"031","17031838700","8387","Census Tract 8387",NA,"17","838700"
"34",-87.7018024116714,42.0008746348269,"2",2,"031","17031020601","206.01","Census Tract 206.01",NA,"17","020601"
"35",-87.7079132075926,41.8616225353182,"29",29,"031","17031841500","8415","Census Tract 8415",NA,"17","841500"
"36",-87.7008236245114,41.8678232670211,"29",29,"031","17031838600","8386","Census Tract 8386",NA,"17","838600"
"37",-87.7055523987856,41.8716190547367,"27",27,"031","17031837300","8373","Census Tract 8373",NA,"17","837300"
"38",-87.6936372815576,42.0013156187072,"2",2,"031","17031020602","206.02","Census Tract 206.02",NA,"17","020602"
"39",-87.6430241746969,41.9345408968687,"6",6,"031","17031063301","633.01","Census Tract 633.01",NA,"17","063301"
"40",-87.6841274003117,41.8847501046806,"28",28,"031","17031837800","8378","Census Tract 8378",NA,"17","837800"
"41",-87.6938012782991,41.8759747138075,"27",27,"031","17031837400","8374","Census Tract 8374",NA,"17","837400"
"42",-87.7061361817098,41.8818830545794,"27",27,"031","17031836900","8369","Census Tract 8369",NA,"17","836900"
"43",-87.6949634070413,42.0085406589962,"2",2,"031","17031020302","203.02","Census Tract 203.02",NA,"17","020302"
"44",-87.6786970962323,41.9942499718069,"2",2,"031","17031020902","209.02","Census Tract 209.02",NA,"17","020902"
"45",-87.6786203565633,42.0091481610491,"1",1,"031","17031010701","107.01","Census Tract 107.01",NA,"17","010701"
"46",-87.6546954398029,41.995380423108,"77",77,"031","17031030103","301.03","Census Tract 301.03",NA,"17","030103"
"47",-87.6346613141806,41.9347311624964,"6",6,"031","17031063303","633.03","Census Tract 633.03",NA,"17","063303"
"48",-87.6551319087829,41.9933966559625,"77",77,"031","17031030102","301.02","Census Tract 301.02",NA,"17","030102"
"49",-87.6633274640257,42.0045171089825,"1",1,"031","17031010502","105.02","Census Tract 105.02",NA,"17","010502"
"50",-87.6631269144168,42.0003200532806,"1",1,"031","17031010503","105.03","Census Tract 105.03",NA,"17","010503"
"51",-87.6727257202336,42.0090200015407,"1",1,"031","17031010702","107.02","Census Tract 107.02",NA,"17","010702"
"52",-87.6987209658255,41.8856736632309,"27",27,"031","17031837100","8371","Census Tract 8371",NA,"17","837100"
"53",-87.6986738785247,41.8783233822038,"27",27,"031","17031837000","8370","Census Tract 8370",NA,"17","837000"
"54",-87.6801485521851,42.0160076006451,"1",1,"031","17031010201","102.01","Census Tract 102.01",NA,"17","010201"
"55",-87.6860850849915,41.9942355790306,"2",2,"031","17031020901","209.01","Census Tract 209.01",NA,"17","020901"
"56",-87.6860816278263,41.9720667373515,"4",4,"031","17031040401","404.01","Census Tract 404.01",NA,"17","040401"
"57",-87.7125728510498,41.934166880409,"21",21,"031","17031210602","2106.02","Census Tract 2106.02",NA,"17","210602"
"58",-87.7129731663404,41.9592098269688,"16",16,"031","17031160501","1605.01","Census Tract 1605.01",NA,"17","160501"
"59",-87.7705333676238,41.920228900044,"19",19,"031","17031191302","1913.02","Census Tract 1913.02",NA,"17","191302"
"60",-87.7707370672983,41.927560402231,"19",19,"031","17031190602","1906.02","Census Tract 1906.02",NA,"17","190602"
"61",-87.6491914727294,41.8445748292368,"60",60,"031","17031840200","8402","Census Tract 8402",NA,"17","840200"
"62",-87.6321659574973,41.6742779139945,"53",53,"031","17031530501","5305.01","Census Tract 5305.01",NA,"17","530501"
"63",-87.7036896925957,41.9868915585526,"2",2,"031","17031020701","207.01","Census Tract 207.01",NA,"17","020701"
"64",-87.7560882760796,41.8691184829746,"25",25,"031","17031831400","8314","Census Tract 8314",NA,"17","831400"
"65",-87.7442595482136,41.9077663232358,"25",25,"031","17031831300","8313","Census Tract 8313",NA,"17","831300"
"66",-87.6639581244376,42.0094117493291,"1",1,"031","17031010501","105.01","Census Tract 105.01",NA,"17","010501"
"67",-87.6572424682146,41.8852882458388,"28",28,"031","17031833000","8330","Census Tract 8330",NA,"17","833000"
"68",-87.8448474183159,41.9834848037639,"76",76,"031","17031760801","7608.01","Census Tract 7608.01",NA,"17","760801"
"69",-87.7695725347493,41.8754876469996,"25",25,"031","17031252101","2521.01","Census Tract 2521.01",NA,"17","252101"
"70",-87.7598115682148,41.8765922881803,"25",25,"031","17031252102","2521.02","Census Tract 2521.02",NA,"17","252102"
"71",-87.7445832387377,41.8767584425805,"25",25,"031","17031252202","2522.02","Census Tract 2522.02",NA,"17","252202"
"72",-87.7128836553388,41.9258252089563,"22",22,"031","17031220601","2206.01","Census Tract 2206.01",NA,"17","220601"
"73",-87.7220524303469,41.9337846267449,"21",21,"031","17031210502","2105.02","Census Tract 2105.02",NA,"17","210502"
"74",-87.7119813661754,41.9293311773652,"22",22,"031","17031220602","2206.02","Census Tract 2206.02",NA,"17","220602"
"75",-87.7212482947184,41.9191816288635,"22",22,"031","17031220901","2209.01","Census Tract 2209.01",NA,"17","220901"
"76",-87.7218357297489,41.9227111889323,"22",22,"031","17031220902","2209.02","Census Tract 2209.02",NA,"17","220902"
"77",-87.7375418962931,41.9198284843776,"20",20,"031","17031200401","2004.01","Census Tract 2004.01",NA,"17","200401"
"78",-87.7296789634751,41.9196348322252,"20",20,"031","17031200402","2004.02","Census Tract 2004.02",NA,"17","200402"
"79",-87.7802654496774,41.9201521814016,"19",19,"031","17031191301","1913.01","Census Tract 1913.01",NA,"17","191301"
"80",-87.7804606071818,41.9274146184543,"19",19,"031","17031190601","1906.01","Census Tract 1906.01",NA,"17","190601"
"81",-87.7614216625107,41.9297959103066,"19",19,"031","17031190701","1907.01","Census Tract 1907.01",NA,"17","190701"
"82",-87.7610395390833,41.9261630428655,"19",19,"031","17031190702","1907.02","Census Tract 1907.02",NA,"17","190702"
"83",-87.7809523640748,41.9347276834421,"19",19,"031","17031190401","1904.01","Census Tract 1904.01",NA,"17","190401"
"84",-87.7712317706718,41.9348596372536,"19",19,"031","17031190402","1904.02","Census Tract 1904.02",NA,"17","190402"
"85",-87.6532412708409,41.9528214422575,"6",6,"031","17031832100","8321","Census Tract 8321",NA,"17","832100"
"86",-87.6404755859274,41.8016568356629,"61",61,"031","17031843800","8438","Census Tract 8438",NA,"17","843800"
"87",-87.6983043177952,41.8075337539685,"58",58,"031","17031842800","8428","Census Tract 8428",NA,"17","842800"
"88",-87.6277462428924,41.8272742440301,"35",35,"031","17031351500","3515","Census Tract 3515",NA,"17","351500"
"89",-87.7509614438212,41.7859901903802,"56",56,"031","17031980100","9801","Census Tract 9801","Half in CA 64 (Midway Airport)","17","980100"
"90",-87.6541250863618,41.8716914509743,"28",28,"031","17031833300","8333","Census Tract 8333",NA,"17","833300"
"91",-87.6618908079288,41.874175338956,"28",28,"031","17031832900","8329","Census Tract 8329",NA,"17","832900"
"92",-87.680650131779,41.877364291423,"28",28,"031","17031838000","8380","Census Tract 8380",NA,"17","838000"
"93",-87.6716805484159,41.878665212614,"28",28,"031","17031838100","8381","Census Tract 8381",NA,"17","838100"
"94",-87.6516051907523,41.980235180508,"77",77,"031","17031030706","307.06","Census Tract 307.06",NA,"17","030706"
"95",-87.622861923042,41.8101927027204,"38",38,"031","17031381500","3815","Census Tract 3815",NA,"17","381500"
"96",-87.65704538762,41.8790767308623,"28",28,"031","17031833100","8331","Census Tract 8331",NA,"17","833100"
"97",-87.6327464180393,41.8810268625446,"32",32,"031","17031839100","8391","Census Tract 8391",NA,"17","839100"
"98",-87.6262120443769,41.8991538062478,"8",8,"031","17031081201","812.01","Census Tract 812.01",NA,"17","081201"
"99",-87.7722648136478,41.9645676564155,"15",15,"031","17031150401","1504.01","Census Tract 1504.01",NA,"17","150401"
"100",-87.7819638253123,41.9644762771842,"15",15,"031","17031150501","1505.01","Census Tract 1505.01",NA,"17","150501"
"101",-87.7227522958318,41.8679348063012,"29",29,"031","17031843000","8430","Census Tract 8430",NA,"17","843000"
"102",-87.6729378767813,41.8631385430796,"28",28,"031","17031842900","8429","Census Tract 8429",NA,"17","842900"
"103",-87.7336103394742,41.8952786588616,"23",23,"031","17031842100","8421","Census Tract 8421",NA,"17","842100"
"104",-87.6429687254204,41.8678923093198,"28",28,"031","17031841900","8419","Census Tract 8419",NA,"17","841900"
"105",-87.6310054321304,41.9094984453401,"8",8,"031","17031080201","802.01","Census Tract 802.01",NA,"17","080201"
"106",-87.6325580758687,41.930464018865,"7",7,"031","17031070101","701.01","Census Tract 701.01",NA,"17","070101"
"107",-87.6218107274037,41.9061376761311,"8",8,"031","17031081202","812.02","Census Tract 812.02",NA,"17","081202"
"108",-87.6788180707789,41.9725450070118,"4",4,"031","17031040402","404.02","Census Tract 404.02",NA,"17","040402"
"109",-87.7242313064741,41.929368689503,"22",22,"031","17031220702","2207.02","Census Tract 2207.02",NA,"17","220702"
"110",-87.7231695039322,41.9692055170748,"14",14,"031","17031140301","1403.01","Census Tract 1403.01",NA,"17","140301"
"111",-87.6498857349622,41.9049338817218,"8",8,"031","17031842200","8422","Census Tract 8422",NA,"17","842200"
"112",-87.6907879410929,41.9448265319848,"5",5,"031","17031843700","8437","Census Tract 8437",NA,"17","843700"
"113",-87.6860492260305,41.7828494823231,"66",66,"031","17031835000","8350","Census Tract 8350",NA,"17","835000"
"114",-87.6560663403639,41.902200918096,"24",24,"031","17031842300","8423","Census Tract 8423",NA,"17","842300"
"115",-87.710094947513,41.9118821155898,"23",23,"031","17031230200","2302","Census Tract 2302",NA,"17","230200"
"116",-87.686248038264,41.7901575985906,"63",63,"031","17031835100","8351","Census Tract 8351",NA,"17","835100"
"117",-87.6450333648551,41.7906903049399,"68",68,"031","17031834700","8347","Census Tract 8347",NA,"17","834700"
"118",-87.7543526994433,41.9423826633249,"15",15,"031","17031151001","1510.01","Census Tract 1510.01",NA,"17","151001"
"119",-87.7471553839547,41.9424917748882,"15",15,"031","17031151002","1510.02","Census Tract 1510.02",NA,"17","151002"
"120",-87.7006347392069,41.9560929252852,"16",16,"031","17031160602","1606.02","Census Tract 1606.02",NA,"17","160602"
"121",-87.7258908723061,41.9646471901268,"14",14,"031","17031140601","1406.01","Census Tract 1406.01",NA,"17","140601"
"122",-87.7126524873201,41.9670374773786,"14",14,"031","17031140701","1407.01","Census Tract 1407.01",NA,"17","140701"
"123",-87.721016581945,41.9646520963206,"14",14,"031","17031140602","1406.02","Census Tract 1406.02",NA,"17","140602"
"124",-87.5991987322588,41.8059781667044,"39",39,"031","17031390500","3905","Census Tract 3905",NA,"17","390500"
"125",-87.5994212569746,41.7663065516757,"69",69,"031","17031841800","8418","Census Tract 8418",NA,"17","841800"
"126",-87.6232157659942,41.7769504964827,"69",69,"031","17031842500","8425","Census Tract 8425",NA,"17","842500"
"127",-87.6516949593529,41.8162185947031,"61",61,"031","17031842600","8426","Census Tract 8426",NA,"17","842600"
"128",-87.6967543645626,41.8382145273511,"30",30,"031","17031843500","8435","Census Tract 8435",NA,"17","843500"
"129",-87.7320214173994,41.8493271663254,"29",29,"031","17031843400","8434","Census Tract 8434",NA,"17","843400"
"130",-87.7237891691879,41.9725485093317,"14",14,"031","17031140302","1403.02","Census Tract 1403.02",NA,"17","140302"
"131",-87.761925013615,41.9770023492102,"11",11,"031","17031110501","1105.01","Census Tract 1105.01",NA,"17","110501"
"132",-87.6040581898211,41.8059243637008,"39",39,"031","17031390400","3904","Census Tract 3904",NA,"17","390400"
"133",-87.6633945269767,41.8474395115531,"31",31,"031","17031843200","8432","Census Tract 8432",NA,"17","843200"
"134",-87.7073710064956,41.8408329726567,"30",30,"031","17031840800","8408","Census Tract 8408",NA,"17","840800"
"135",-87.7598503634321,41.9702866102127,"11",11,"031","17031110502","1105.02","Census Tract 1105.02",NA,"17","110502"
"136",-87.8472168685989,41.9578321488877,"76",76,"031","17031760802","7608.02","Census Tract 7608.02",NA,"17","760802"
"137",-87.7818413578162,41.9567784641887,"15",15,"031","17031150502","1505.02","Census Tract 1505.02",NA,"17","150502"
"138",-87.7007123475565,41.8607500964353,"29",29,"031","17031843100","8431","Census Tract 8431",NA,"17","843100"
"139",-87.5917742122681,41.7458447464421,"45",45,"031","17031834300","8343","Census Tract 8343",NA,"17","834300"
"140",-87.5760170363216,41.7765990485487,"42",42,"031","17031843900","8439","Census Tract 8439","Small area in CA 43","17","843900"
"141",-87.7322503417904,41.9153187968744,"20",20,"031","17031831200","8312","Census Tract 8312",NA,"17","831200"
"142",-87.7976148751251,41.9256105613916,"18",18,"031","17031831600","8316","Census Tract 8316",NA,"17","831600"
"143",-87.7880224758376,41.9276419550396,"19",19,"031","17031831500","8315","Census Tract 8315",NA,"17","831500"
"144",-87.7174955453414,41.9428558109477,"21",21,"031","17031831100","8311","Census Tract 8311",NA,"17","831100"
"145",-87.7452551548857,41.9526508525478,"15",15,"031","17031831700","8317","Census Tract 8317",NA,"17","831700"
"146",-87.7131559095062,41.8717861322748,"27",27,"031","17031271500","2715","Census Tract 2715",NA,"17","271500"
"147",-87.6097620375822,41.7409599342283,"44",44,"031","17031440202","4402.02","Census Tract 4402.02",NA,"17","440202"
"148",-87.6011636635814,41.7409356900058,"44",44,"031","17031440102","4401.02","Census Tract 4401.02",NA,"17","440102"
"149",-87.5616340898703,41.7693824770673,"43",43,"031","17031430102","4301.02","Census Tract 4301.02",NA,"17","430102"
"150",-87.6548217020948,41.9806894021558,"77",77,"031","17031030702","307.02","Census Tract 307.02",NA,"17","030702"
"151",-87.658397867626,41.9854762347033,"77",77,"031","17031030603","306.03","Census Tract 306.03",NA,"17","030603"
"152",-87.6579658601875,41.982745289511,"77",77,"031","17031030701","307.01","Census Tract 307.01",NA,"17","030701"
"153",-87.6017584151677,41.8015323096487,"41",41,"031","17031836300","8363","Census Tract 8363",NA,"17","836300"
"154",-87.6384038600895,41.9015665453844,"8",8,"031","17031838300","8383","Census Tract 8383",NA,"17","838300"
"155",-87.6431623534689,41.8350674156507,"60",60,"031","17031839800","8398","Census Tract 8398",NA,"17","839800"
"156",-87.7088059242815,41.8986973210056,"23",23,"031","17031836600","8366","Census Tract 8366",NA,"17","836600"
"157",-87.6485415188832,41.7264115553762,"73",73,"031","17031730202","7302.02","Census Tract 7302.02",NA,"17","730202"
"158",-87.5739529103363,41.7698264394209,"43",43,"031","17031430101","4301.01","Census Tract 4301.01",NA,"17","430101"
"159",-87.6398539790404,41.9347646808987,"6",6,"031","17031063302","633.02","Census Tract 633.02",NA,"17","063302"
"160",-87.6012847520909,41.7904692050641,"41",41,"031","17031836200","8362","Census Tract 8362",NA,"17","836200"
"161",-87.6294059796118,41.9221530759128,"7",7,"031","17031071400","714","Census Tract 714",NA,"17","071400"
"162",-87.6392003001838,41.841868083928,"60",60,"031","17031840100","8401","Census Tract 8401",NA,"17","840100"
"163",-87.6993102160585,41.8145617094967,"58",58,"031","17031580502","5805.02","Census Tract 5805.02",NA,"17","580502"
"164",-87.7144106079569,41.8533098695988,"29",29,"031","17031841400","8414","Census Tract 8414",NA,"17","841400"
"165",-87.6197520154529,41.8950390457309,"8",8,"031","17031081401","814.01","Census Tract 814.01",NA,"17","081401"
"166",-87.6099675966091,41.8919082961885,"8",8,"031","17031081403","814.03","Census Tract 814.03","Small unpopulated area in CA 32","17","081403"
"167",-87.6578707985732,41.9788748631185,"77",77,"031","17031030703","307.03","Census Tract 307.03",NA,"17","030703"
"168",-87.6116843457502,41.8140035679388,"38",38,"031","17031836000","8360","Census Tract 8360",NA,"17","836000"
"169",-87.6187192016108,41.8130462505815,"38",38,"031","17031835800","8358","Census Tract 8358",NA,"17","835800"
"170",-87.6214988684473,41.8201664418356,"38",38,"031","17031835900","8359","Census Tract 8359",NA,"17","835900"
"171",-87.6247360033407,41.788082328999,"40",40,"031","17031834500","8345","Census Tract 8345",NA,"17","834500"
"172",-87.6089488234773,41.8067654084383,"38",38,"031","17031843600","8436","Census Tract 8436",NA,"17","843600"
"173",-87.6994961513172,41.8199859857673,"58",58,"031","17031580501","5805.01","Census Tract 5805.01",NA,"17","580501"
"174",-87.6343056643491,41.787246668586,"68",68,"031","17031834600","8346","Census Tract 8346",NA,"17","834600"
"175",-87.7164527877652,41.9782332191298,"13",13,"031","17031831800","8318","Census Tract 8318",NA,"17","831800"
"176",-87.6411828024884,41.9164725368444,"7",7,"031","17031071600","716","Census Tract 716",NA,"17","071600"
"177",-87.6540551337549,41.9147491939162,"7",7,"031","17031832600","8326","Census Tract 8326",NA,"17","832600"
"178",-87.6434599281545,41.9432367173617,"6",6,"031","17031061901","619.01","Census Tract 619.01",NA,"17","061901"
"179",-87.6487068457626,41.8271229230639,"60",60,"031","17031839900","8399","Census Tract 8399",NA,"17","839900"
"180",-87.6556425121516,41.9972772533592,"77",77,"031","17031030104","301.04","Census Tract 301.04",NA,"17","030104"
"181",-87.90448852338,42.0123906858478,"76",76,"031","17031770602","7706.02","Census Tract 7706.02","Partially outside City Boundary","17","770602"
"182",-87.6523571405071,41.8330798239904,"60",60,"031","17031839700","8397","Census Tract 8397",NA,"17","839700"
"183",-87.7452866091598,41.7966436464408,"56",56,"031","17031835200","8352","Census Tract 8352",NA,"17","835200"
"184",-87.5477992589973,41.7318647914872,"46",46,"031","17031833900","8339","Census Tract 8339",NA,"17","833900"
"185",-87.7138624805981,41.8850448415253,"27",27,"031","17031836800","8368","Census Tract 8368",NA,"17","836800"
"186",-87.5723191487422,41.6835098011899,"51",51,"031","17031838800","8388","Census Tract 8388",NA,"17","838800"
"187",-87.7021747373766,41.8917040441296,"23",23,"031","17031836700","8367","Census Tract 8367",NA,"17","836700"
"188",-87.6799729365284,41.9204780208956,"22",22,"031","17031832200","8322","Census Tract 8322",NA,"17","832200"
"189",-87.7521051132992,41.8766958642877,"25",25,"031","17031252201","2522.01","Census Tract 2522.01",NA,"17","252201"
"190",-87.6769992950319,41.9147877430097,"22",22,"031","17031831000","8310","Census Tract 8310","Small area in CA 24","17","831000"
"191",-87.692256485121,41.9157411019371,"22",22,"031","17031832400","8324","Census Tract 8324",NA,"17","832400"
"192",-87.6426051542458,41.9268109824607,"7",7,"031","17031070103","701.03","Census Tract 701.03",NA,"17","070103"
"193",-87.7215650628942,41.9261553914963,"22",22,"031","17031220701","2207.01","Census Tract 2207.01",NA,"17","220701"
"194",-87.707603227183,41.8553771556126,"29",29,"031","17031841600","8416","Census Tract 8416",NA,"17","841600"
"195",-87.8361839369231,41.9700656713074,"76",76,"031","17031770902","7709.02","Census Tract 7709.02","Partially outside City Boundary (almost all)","17","770902"
"196",-87.6982872344329,41.7799540492805,"66",66,"031","17031660301","6603.01","Census Tract 6603.01",NA,"17","660301"
"197",-87.6983926256448,41.78359568685,"66",66,"031","17031660302","6603.02","Census Tract 6603.02",NA,"17","660302"
"198",-87.7277591497862,41.8451846285559,"30",30,"031","17031301802","3018.02","Census Tract 3018.02",NA,"17","301802"
"199",-87.6294985038625,41.7275359388728,"49",49,"031","17031834000","8340","Census Tract 8340",NA,"17","834000"
"200",-87.583606997776,41.7555675716567,"43",43,"031","17031834200","8342","Census Tract 8342",NA,"17","834200"
"201",-87.6579113580069,41.7268301758536,"73",73,"031","17031730201","7302.01","Census Tract 7302.01",NA,"17","730201"
"202",-87.6325419070991,41.8163541361101,"37",37,"031","17031835500","8355","Census Tract 8355",NA,"17","835500"
"203",-87.619289517281,41.8340974221487,"35",35,"031","17031839500","8395","Census Tract 8395",NA,"17","839500"
"204",-87.6220359602729,41.8420107016457,"35",35,"031","17031839200","8392","Census Tract 8392",NA,"17","839200"
"205",-87.6266736872504,41.6648049200785,"53",53,"031","17031530502","5305.02","Census Tract 5305.02",NA,"17","530502"
"206",-87.6676795274977,41.8338478343387,"59",59,"031","17031840400","8404","Census Tract 8404",NA,"17","840400"
"207",-87.617386863511,41.8484484623039,"33",33,"031","17031841000","8410","Census Tract 8410",NA,"17","841000"
"208",-87.6546677434953,41.9912706640103,"77",77,"031","17031030101","301.01","Census Tract 301.01",NA,"17","030101"
"209",-87.7313064227644,41.7383651208745,"70",70,"031","17031700302","7003.02","Census Tract 7003.02",NA,"17","700302"
"210",-87.7118233940504,41.7382301195524,"70",70,"031","17031700402","7004.02","Census Tract 7004.02",NA,"17","700402"
"211",-87.7120354814118,41.7455371038245,"70",70,"031","17031700401","7004.01","Census Tract 7004.01",NA,"17","700401"
"212",-87.7239508694721,41.8300654267296,"30",30,"031","17031830500","8305","Census Tract 8305",NA,"17","830500"
"213",-87.7041817818292,41.8531301280293,"30",30,"031","17031841700","8417","Census Tract 8417",NA,"17","841700"
"214",-87.7399954184345,41.7820943709791,"64",64,"031","17031640100","6401","Census Tract 6401",NA,"17","640100"
"215",-87.6942664334866,41.8529302283257,"30",30,"031","17031840700","8407","Census Tract 8407",NA,"17","840700"
"216",-87.683030945482,41.8440834828446,"31",31,"031","17031841300","8413","Census Tract 8413",NA,"17","841300"
"217",-87.7350491752104,41.841661788376,"30",30,"031","17031301801","3018.01","Census Tract 3018.01",NA,"17","301801"
"218",-87.6437629914994,41.9538478806114,"6",6,"031","17031060800","608","Census Tract 608",NA,"17","060800"
"219",-87.6714490286271,41.9192070176706,"22",22,"031","17031832300","8323","Census Tract 8323",NA,"17","832300"
"220",-87.6641185592769,41.9218777879858,"7",7,"031","17031832500","8325","Census Tract 8325",NA,"17","832500"
"221",-87.6542981604621,41.9462940802339,"6",6,"031","17031832000","8320","Census Tract 8320",NA,"17","832000"
"222",-87.7021490873463,41.9595315310599,"16",16,"031","17031160601","1606.01","Census Tract 1606.01",NA,"17","160601"
"223",-87.722330133986,41.9374012930469,"21",21,"031","17031210501","2105.01","Census Tract 2105.01",NA,"17","210501"
"224",-87.7122139947814,41.937635618126,"21",21,"031","17031210601","2106.01","Census Tract 2106.01",NA,"17","210601"
"225",-87.6207531547749,41.8983353967049,"8",8,"031","17031081300","813","Census Tract 813",NA,"17","081300"
"226",-87.6887682714951,41.7388519677923,"70",70,"031","17031700502","7005.02","Census Tract 7005.02",NA,"17","700502"
"227",-87.6186825067415,41.799805017856,"40",40,"031","17031836100","8361","Census Tract 8361",NA,"17","836100"
"228",-87.627597785088,41.8128443831451,"38",38,"031","17031835700","8357","Census Tract 8357",NA,"17","835700"
"229",-87.6568034915845,41.9491397601241,"6",6,"031","17031061100","611","Census Tract 611",NA,"17","061100"
"230",-87.5958325076996,41.8211751011592,"36",36,"031","17031836400","8364","Census Tract 8364",NA,"17","836400"
"231",-87.6006378931173,41.8282769861726,"36",36,"031","17031836500","8365","Census Tract 8365",NA,"17","836500"
"232",-87.6192494662115,41.8274411653947,"35",35,"031","17031839600","8396","Census Tract 8396",NA,"17","839600"
"233",-87.6382989231634,41.8311664547651,"60",60,"031","17031840000","8400","Census Tract 8400",NA,"17","840000"
"234",-87.632201316773,41.8018354069244,"37",37,"031","17031835600","8356","Census Tract 8356",NA,"17","835600"
"235",-87.6765774976998,41.9651413267134,"4",4,"031","17031830800","8308","Census Tract 8308",NA,"17","830800"
"236",-87.556364494494,41.7400278433603,"46",46,"031","17031460301","4603.01","Census Tract 4603.01",NA,"17","460301"
"237",-87.7196253861809,41.8424805292409,"30",30,"031","17031301701","3017.01","Census Tract 3017.01",NA,"17","301701"
"238",-87.6522612765866,41.8565069404283,"31",31,"031","17031310400","3104","Census Tract 3104",NA,"17","310400"
"239",-87.617939479018,41.6818522764747,"53",53,"031","17031530100","5301","Census Tract 5301",NA,"17","530100"
"240",-87.6291090102064,41.9002065652726,"8",8,"031","17031081100","811","Census Tract 811",NA,"17","081100"
"241",-87.7619580301514,41.9495915671753,"15",15,"031","17031150700","1507","Census Tract 1507",NA,"17","150700"
"242",-87.7195243970066,41.8388061703112,"30",30,"031","17031301702","3017.02","Census Tract 3017.02",NA,"17","301702"
"243",-87.7317116656617,41.7456224087695,"70",70,"031","17031700301","7003.01","Census Tract 7003.01",NA,"17","700301"
"244",-87.6153262133943,41.7032800799504,"49",49,"031","17031490902","4909.02","Census Tract 4909.02",NA,"17","490902"
"245",-87.6471131853454,41.9464894900366,"6",6,"031","17031061800","618","Census Tract 618",NA,"17","061800"
"246",-87.6162676498577,41.6960581833778,"49",49,"031","17031490901","4909.01","Census Tract 4909.01",NA,"17","490901"
