"","X","Y","PRIMARY_ST","num_policy"
"1323","-147.5","69.5","Alaska",0.260869565217391
"1324","-146.5","69.5","Alaska",0.260869565217391
"1325","-145.5","69.5","Alaska",0.260869565217391
"1326","-144.5","69.5","Alaska",0.260869565217391
"1327","-143.5","69.5","Alaska",0.260869565217391
"1328","-142.5","69.5","Alaska",0.260869565217391
"1329","-141.5","69.5","Alaska",0.260869565217391
"1330","-162.5","70.5","Alaska",0.260869565217391
"1331","-161.5","70.5","Alaska",0.260869565217391
"1332","-160.5","70.5","Alaska",0.260869565217391
"1333","-159.5","70.5","Alaska",0.260869565217391
"1334","-158.5","70.5","Alaska",0.260869565217391
"1335","-157.5","70.5","Alaska",0.260869565217391
"1336","-156.5","70.5","Alaska",0.260869565217391
"1337","-155.5","70.5","Alaska",0.260869565217391
"1338","-154.5","70.5","Alaska",0.260869565217391
"1339","-153.5","70.5","Alaska",0.260869565217391
"1340","-152.5","70.5","Alaska",0.260869565217391
"1341","-151.5","70.5","Alaska",0.260869565217391
"1342","-150.5","70.5","Alaska",0.260869565217391
"1343","-149.5","70.5","Alaska",0.260869565217391
"1344","-148.5","70.5","Alaska",0.260869565217391
"1345","-147.5","70.5","Alaska",0.260869565217391
"1346","-146.5","70.5","Alaska",0.260869565217391
"1347","-145.5","70.5","Alaska",0.260869565217391
"1348","-144.5","70.5","Alaska",0.260869565217391
"1349","-143.5","70.5","Alaska",0.260869565217391
"1350","-142.5","70.5","Alaska",0.260869565217391
"1351","-157.5","71.5","Alaska",0.260869565217391
"1352","-156.5","71.5","Alaska",0.260869565217391
"1353","-155.5","71.5","Alaska",0.260869565217391
"1354","-154.5","71.5","Alaska",0.260869565217391
